#,Name,Type,Title,Outlet,Semester
865,"Wlodarsky, Rachel L",Chapter,Working remotely with school-aged children: Use of reflection to identify strategies to improve work–life balance,"New Directions in Adult and Continuing Education, The Covid-19 Pandemic and Other Ongoing Crises: Reflections, Innovations, and Adaptations",Summer 2022
866,"Wlodarsky, Rachel L",Presentation,"Academic Mothers’ Experiences During Covid-19: Reflections, Innovations, and Adaptations","American Association of Adult and Continuing Education (AAACE) 2022 Conference, Adaptability, Flexibility, and Sustainability: Adult Education in Dynamic Times",Fall 2022
867,"Wukich, R Clayton",Journal Publication,"More Monitoring, Less Coordination: Twitter and Facebook Use between Emergency Management Agencies",Journal of Homeland Security and Emergency Management,Fall 2020
868,"Wukich, R Clayton",Other,Getting More from Social Media for Pandemic and Disaster Management,PM Magazine,Fall 2020
869,"Wukich, R Clayton",Other,Social Media in Emergency Management,Oxford Research Encyclopedia of Crisis Analysis. Oxford University Press.,Spring 2021
870,"Wukich, R Clayton",Journal Publication,Government Social Media Engagement Strategies and Public Roles,Public Performance & Management Review,Spring 2021
871,"Wukich, R Clayton",Journal Publication,Social Media Engagement Forms in Government: A Structure-Content Framework,Government Information Quarterly,Spring 2022
872,"Wukich, R Clayton",Journal Publication,Connecting Mayors: The Content and Formation of Twitter Information Networks,Urban Affairs Review,Spring 2022
873,"Wukich, R Clayton",Journal Publication,"Managing Risk and Information Asymmetry in Cross-Sector Networks: The Case of the West, Texas Fertilizer Plant Explosion",Journal of Emergency Management,Spring 2023
874,"Wukich, R Clayton",Journal Publication,Online Program Management and Potential Principal-Agent Problems,Journal of Public Affairs Education,Spring 2023
875,"Wukich, R Clayton",Presentation,What Gets Shared During a Disaster: City Government Content and Determinants of Facebook Sharing,ASPA Annual Conference,Spring 2023
876,"Wu, Qiwei",Journal Publication,Debating the Two-child Policy in China’s Social Media: A Semantic Network Analysis,Journal of Broadcasting & Electronic Media,Fall 2021
877,"Wu, Qiwei",Presentation,Increasing College Students’ Mental Help-Seeking During the COVID-19 Pandemic,the 107th Annual Conference of the National Communication Association,Fall 2021
878,"Wu, Qiwei",Journal Publication,Managing uncertainty and responding to difficult emotions: Cancer patients’ perspectives on clinician response during the COVID-19 pandemic,Patient Education and Counseling,Spring 2022
879,"Wu, Qiwei",Chapter,"Spreading Trust or Mistrust? A Reflection on and Recommendations for Governments, News media, and Businesses’ Communication during Covid-19 pandemic",the Handbook for Communicating Risk and Safety,Summer 2022
880,"Wu, Qiwei",Presentation,How Can the Workplace Support People’s Mental Health During COVID-19: A Duo-Process Communication Model,the 107th Annual Conference of the National Communication Association,Summer 2022
881,"Wu, Qiwei",Journal Publication,Factors affecting moderate exercise during COVID-19 for overweight and obese individuals: A secondary analysis of HINTS data, Patiant Education & Counseling Innovation,Summer 2022
882,"Wu, Qiwei",Presentation,Advancing Health-oriented Leadership Communication: A Trickle-down Model to Enhance Employees’ Health during Turbulent Times,The Association for Education in Journalism and Mass Communication (AEJMC) Annual Conference,Summer 2022
883,"Wu, Qiwei",Chapter,Health Outcomes,Wiley International Encyclopedia of Health Communication,Summer 2022
884,"Wu, Qiwei",Journal Publication,Factors related to moderate exercise during COVID-19 for overweight and obese individuals: A secondary analysis of HINTS data,PEC innovation,Fall 2022
885,"Wu, Qiwei",Presentation,What’s after COVID-19: Communication pathways influencing future use of telehealth,the 24th annual conference of the National Communication Association (NCA),Spring 2023
886,"Wu, Qiwei",Journal Publication,Increasing College Students’ Mental Help-Seeking During the COVID-19 Pandemic,Journal of American College Health,Spring 2023
887,"Wu, Qiwei",Presentation,How shared decision making and quality communication with family contributed to quality pediatric care during COVID-19: A secondary analysis,the 2023 D.C. Health Comm Conference (DCHC),Spring 2023
888,"Wu, Qiwei",Journal Publication,Collaborative care and healthcare usage in families with pediatric patients during COVID-19: A secondary analysis of NSCH data,Health Communication,Spring 2023
889,"Wu, Qiwei",Journal Publication,Information-Seeking Behavior for COVID-19 Boosters in China: A Cross-Sectional Survey,Vaccines,Spring 2023
890,"Yurick, Amanda L",Chapter,Reading instruction for culturally and linguistically diverse learners with emotional and behavioral disorders,Literacy Instruction for Students with Emotional and Behavioral Disorders (EBD): Research-Based Interventions for the Classroom,Summer 2020
891,"Yurick, Amanda L",Presentation,Social competence and the diverse classroom: Employing culturally diverse children’s literature,Council for Exceptional Children,Spring 2021
892,"Yurick, Amanda L",Book,There's More to the Story: Using Literature to Teach Diversity and Social-Emotional Skills in the Elementary Classroom,Solution Tree Press,Summer 2022
893,"Yurick, Amanda L",Other, Rise Up! Strive for Equity in Literacy Instruction: Spotlight on the Community Learning Center for Children and Youth,Northern Ohio Branch of the International Dyslexia Association,Fall 2022
894,"Yurick, Amanda L",Presentation,Social competence: Usually culturally diverse literature to teach social-emotional skills. ,International Conference on Urban Education,Fall 2022
895,"Yurick, Amanda L",Presentation,Teaching social-emotional skills,Applied Behavior Analysis International Conference,Spring 2023
896,"Yurick, Amanda L",Presentation,Tutoring program spotlight. ,Ohio Dean's Compact 10th Annual Conference,Spring 2023
897,"Yurick, Amanda L",Chapter,Identify and Prioritize Long- and Short-term Learning,High Leverage Practices for Intensive Interventions,Spring 2023
898,"Zingale, Nicholas C",Presentation,Smart Cities - A US Perspective,University of Rijeka EDT Annual Conference,Summer 2020
899,"Zingale, Nicholas C",Journal Publication,Case Study Analysis of Hermeneutic Boundary Spanning During Policy Change and Transition,Administration and Society,Fall 2020
900,"Zingale, Nicholas C",Journal Publication,"A Scalable Pavement Sensing, Data Analytics, and Visualization Platform for Lean Governance in Smart Communities",IEEE,Fall 2020
901,"Zingale, Nicholas C",Presentation,A Smart Cities Smart Enough - Transdisciplinary Approaches in Advanced Tech in Society,EDT Annual Conference,Summer 2021
902,"Zingale, Nicholas C",Creative Production,CSU TECH Hub,CSU,Fall 2021
903,"Zingale, Nicholas C",Creative Production,XPrize Healthcare Avatar,Xprize Award Program,Fall 2021
904,"Zingale, Nicholas C",Chapter,Constructivist Approaches to Public Administration,Encyclopedia of Public Administration,Fall 2021
905,"Zingale, Nicholas C",Presentation,Transdisciplinarity and Boundary Smashing,International Transdisciplinary Coference,Fall 2021
906,"Zingale, Nicholas C",Creative Production,Society 5.0 Interdisciplinary Graduate Certificate,Cleveland State University,Spring 2022
907,"Zingale, Nicholas C",Proceedings Publication,An Operator-centric Design of an Avatar System using Digital Nerve Stimulation,Robotics: Science and Systems,Spring 2022
908,"Zingale, Nicholas C",Creative Production,Society 5.0 Graduate Student Presentation and Roundtable Discussion,CSU and Online,Spring 2022
909,"Zingale, Nicholas C",Creative Performance,Society 5.0 Podcast,Podcast,Spring 2022
910,"Zingale, Nicholas C",Presentation,Smart and Sensible approaches to Society 5.0,Economics and Digital Transformations Annual Conference,Summer 2022
911,"Zingale, Nicholas C",Presentation,University Collaboration and Society 5.0,EDA Ohio,Summer 2022
912,"Zingale, Nicholas C",Creative Production,Society 5.0 and the Public Interest,New America and the Public Interest Technology University Network Podcast,Summer 2022
913,"Zingale, Nicholas C",Presentation,Phenomenological and Philosophical Foundations on Transdisciplinarity,International 3rd World Conference on Transdisciplinarity,Fall 2022
914,"Zingale, Nicholas C",Journal Publication,Society 5.0 - Welcome to the Unreal,Stanford University Change Forward Journal,Spring 2023
915,"Zingale, Nicholas C",Creative Production,Society 5.0 and Transdisciplinarity Panel and Presentation,"Society 5.0, Center for Human Machine Systems, CSU TECH Hub",Spring 2023
