#,Name,Type,Title,Outlet,Semester
1460,"Stoughton, David Allen",Creative Production,CSU Spring Dance Concert,Allen Theatre - Playhouse Square,Spring 2023
1461,"Stoughton, David Allen",Creative Production,Lighting Design for Marie Curie,Middough - Black Box Theatre,Spring 2023
1462,"Stoughton, David Allen",Creative Production,Lighting Design - Les Delices (Professional Music Group)Concert Titled - Enchanted Island,Inlet Dance Theatre,Spring 2023
1463,"Streletzky, Kiril A",Journal Publication,"Effect of Synthesis Temperature on Size, Structure, and Volume Phase Transition of Polysaccharide Microgels",Macromolecules,Summer 2020
1464,"Streletzky, Kiril A",Chapter,Characterization of Polymers by Static Light Scattering,Molecular Characterization of Polymers,Summer 2020
1465,"Streletzky, Kiril A",Chapter,Characterization of Polymers by Dynamic Light Scattering,Molecular Characterization of Polymers,Summer 2020
1466,"Streletzky, Kiril A",Journal Publication,Finding Size and Structure of Polymeric Microgels Using Light Scattering,Bulletin of the American Physical Society,Fall 2020
1467,"Streletzky, Kiril A",Journal Publication,Using Depolarized Dynamic Light Scattering to Characterize Microgel Dependence on Synthesis Temperature,Bulletin of the American Physical Society,Fall 2020
1468,"Streletzky, Kiril A",Journal Publication,Optimization of Microgel Imaging Using SEM,Bulletin of the American Physical Society,Fall 2020
1469,"Streletzky, Kiril A",Poster Presentation,Imaging of the Soft Matter Particulate Systems by Scanning Electron Microscopy,OSAPS Fall 2020 Meeting,Fall 2020
1470,"Streletzky, Kiril A",Presentation,Finding Size and Structure of Polymeric Microgels Using Light Scattering,OSAPS Fall 2020 Meeting,Fall 2020
1471,"Streletzky, Kiril A",Journal Publication,Apparent effect of crosslinker concentration on structure and dynamics of polymeric microgels,Bulletin of the American Physical Society,Fall 2020
1472,"Streletzky, Kiril A",Journal Publication,Imaging of the Soft Matter Particulate Systems by Scanning Electron Microscopy,Bulletin of the American Physical Society,Fall 2020
1473,"Streletzky, Kiril A",Journal Publication,"Effect of Synthesis Temperature on Size, Structure, and Volume Phase Transition of Polysaccharide Microgels",Macromolecules,Fall 2020
1474,"Streletzky, Kiril A",Poster Presentation,Imaging of Soft Matter Particulate Systems in Aqueous Solutions by Scanning Electron Microscopy,APS March Meeting 2021,Spring 2021
1475,"Streletzky, Kiril A",Presentation,Using Static Light Scattering (SLS) to Determine the Structure of Polymeric Microgels,APS March Meeting 2021,Spring 2021
1476,"Streletzky, Kiril A",Presentation,"Studying the Effect of Crosslinker Concentration on Structure, Dynamics, and Volume Phase Transition of Microgels",APS March Meeting 2021,Spring 2021
1477,"Streletzky, Kiril A",Presentation,Physics Fridays –10 Years of K-8 Outreach,APS March Meeting 2021,Spring 2021
1478,"Streletzky, Kiril A",Presentation,"Undergraduate Research in Light Scattering Spectroscopy Lab: Discovering Structure, Dynamics, and Phase Transitions of Soft Matter",Meeting with 2021 SPS interns,Summer 2021
1479,"Streletzky, Kiril A",Proceedings Publication,"Studying the Effect of Crosslinker Concentration on Structure, Dynamics, and Volume Phase Transition of Microgels.",APS March Meeting Abstracts,Fall 2021
1480,"Streletzky, Kiril A",Proceedings Publication,Using Static Light Scattering (SLS) to Determine the Structure of Polymeric Microgels,APS March Meeting Abstracts,Fall 2021
1481,"Streletzky, Kiril A",Journal Publication,Finding the True Molecular Weight of Polymeric Microgels of Varying Crosslinking Density,Bulletin of the American Physical Society,Fall 2021
1482,"Streletzky, Kiril A",Journal Publication,Microgel Dynamics Characterization Using SEM,Journal of Undergraduate Reports in Physics,Fall 2021
1483,"Streletzky, Kiril A",Proceedings Publication,Studying Diffusion of Particles in Solution by SEM and DLS,APS March Meeting Abstracts,Fall 2021
1484,"Streletzky, Kiril A",Poster Presentation,Finding the True Molecular Weight of Polymeric Microgels,EGLS APS Meeting,Fall 2021
1485,"Streletzky, Kiril A",Proceedings Publication,"REU: Synthesis, Assembly and Characterization of Soft Matter Systems",APS March Meeting Abstracts,Fall 2021
1486,"Streletzky, Kiril A",Journal Publication,Optimization of Gold Nanoparticle Synthesis in Continuous-Flow Micromixers Using Response Surface Methodology,Chemical Engineering \& Technology,Fall 2021
1487,"Streletzky, Kiril A",Proceedings Publication,Imaging of Soft Matter Particulate Systems in Aqueous Solutions by Scanning Electron Microscopy,APS March Meeting Abstracts,Fall 2021
1488,"Streletzky, Kiril A",Presentation,Static Light Scattering measurements on Microgels Below and Above Volume Phase Transition,2022 APS March Meeting ,Spring 2022
1489,"Streletzky, Kiril A",Presentation,How to REU,Webinar for SPS members,Spring 2022
1490,"Streletzky, Kiril A",Poster Presentation,Measuring dn/dc for the polysaccharide microgels of varying crosslinking density,2022 APS March Meeting ,Spring 2022
1491,"Streletzky, Kiril A",Journal Publication,Advice for a Successful Summer: #HowtoREU,The SPS Observer,Summer 2022
1492,"Streletzky, Kiril A",Poster Presentation,Understanding the Scattering by Polystyrene Microspheres,PhysCon 2022,Fall 2022
1493,"Streletzky, Kiril A",Poster Presentation,On the Importance of the Direct Measurements of the Specific Refractive Index for Microgels and Micelles,PhysCon 2022,Fall 2022
1494,"Streletzky, Kiril A",Proceedings Publication,Static Light Scattering measurements on Microgels Below and Above Volume Phase Transition.,APS March Meeting Abstracts,Fall 2022
1495,"Streletzky, Kiril A",Proceedings Publication,Measuring dn/dc for Polysaccharide Microgels of Varying Crosslinking Density,APS March Meeting Abstracts,Fall 2022
1496,"Streletzky, Kiril A",Journal Publication,Post pandemic Outreach Builds New Bonds,The SPS Observer,Fall 2022
1497,"Streletzky, Kiril A",Poster Presentation,Physics Fridays – undergraduate student led physics outreach program for K-12 kids,2023 APS March Meeting ,Spring 2023
1498,"Streletzky, Kiril A",Presentation,How to REU,Webinar for SPS members,Spring 2023
1499,"Streletzky, Kiril A",Presentation,The State of The Society of Physics Students. President’s Report,AIP Board Meeting,Spring 2023
1500,"Streletzky, Kiril A",Journal Publication,Measuring dn/dc for Polysaccharide Microgels of Varying Crosslinking Density,Journal of Undergraduate Reports in Physics ,Spring 2023
1501,"Streletzky, Kiril A",Presentation,Dynamic and Static Light Scattering study of Polymeric Microgels of Varying Crosslinking Concentration,2023 APS March Meeting ,Spring 2023
1502,"Streletzky, Kiril A",Poster Presentation,Understanding the Scattering by Polystyrene Microspheres,2023 APS March Meeting ,Spring 2023
1503,"Streletzky, Kiril A",Presentation,On the Importance of the Direct Measurements of the Specific Refractive Index for Microgels and Micelles,2023 APS March Meeting ,Spring 2023
1504,"Su, Bin",Journal Publication,Dimeric small molecule agonists of EphA2 receptor inhibit glioblastoma cell growth,Bioorganic & medicinal chemistry,Fall 2020
1505,"Su, Bin",Journal Publication,Small-Molecule HSP27 Inhibitor Abolishes Androgen Receptors in Glioblastoma,Journal of medicinal chemistry,Spring 2021
1506,"Su, Bin",Journal Publication,Pharmacokinetic study of an anti-trypanosome agent with different formulations and administration routes in mice by HPLC-MS/MS,Biomedical chromatography : BMC,Fall 2021
1507,"Su, Bin",Journal Publication,Synthesis and biological evaluation of imidamide analogs as selective anti-trypanosomal agents,Bioorganic & medicinal chemistry,Spring 2022
1508,"Su, Bin",Journal Publication,Pharmacokinetic and brain distribution study of an anti-glioblastoma agent in mice by HPLC-MS/MS,Biomedical chromatography : BMC,Spring 2022
1509,"Su, Bin",Journal Publication,Identification of estrogen receptor down-regulators for endocrine resistant breast cancer,The Journal of steroid biochemistry and molecular biology,Summer 2022
1510,"Su, Bin",Journal Publication,Identification of Prazosin as a Potential Flagellum Attachment Zone 1(FAZ1) Inhibitor for the Treatment of Human African Trypanosomiasis,ACS infectious diseases,Summer 2022
1511,"Su, Bin",Journal Publication,Lead Optimization of Androgen Receptor-HSP27 Disrupting Agents in Glioblastoma,Journal of medicinal chemistry,Spring 2023
1512,"Sun, Xue-Long",Journal Publication,High-throughput multiplex assays with mouse macrophages on pillar plate platforms,Experimental cell research,Fall 2020
1513,"Sun, Xue-Long",Presentation,Synergistic Effects of Carbohydrate Identity and Polymer Chain Length on Creating Glycopolymer-Wrapped Carbon Nanotubes,2020 American Institute of Chemical Engineers Annual Meeting,Fall 2020
1514,"Sun, Xue-Long",Journal Publication,"Sialidase substrates for Sialdiase assays - activity, specificity, quantification and inhibition",Glycoconjugate journal,Fall 2020
1515,"Sun, Xue-Long",Poster Presentation,Site-specific glyco-engineering of recombinant thrombomodulin,2021 Spring ACS Annual National Meeting,Spring 2021
1516,"Sun, Xue-Long",Poster Presentation,Synthesis of aryl azide functionalized N-glycan polymer as a biomimetic photoactivatable probe for the identification of protein specificity,2021 Spring ACS Annual National Meeting,Spring 2021
1517,"Sun, Xue-Long",Poster Presentation,Profiling ganglioside expression and change in THP-1 macrophages upon LPS stimulation,2021 Spring ACS Annual National Meeting,Spring 2021
1518,"Sun, Xue-Long",Poster Presentation,Aqueous dispersion and characterization of glycopolymers-wrapped carbon nanotubes,2021 Spring ACS Annual National Meeting,Spring 2021
1519,"Sun, Xue-Long",Presentation,Profiling sialidase expression: Relocation and secretion of monocytes and macrophages,2021 Spring ACS Annual National Meeting,Spring 2021
1520,"Sun, Xue-Long",Journal Publication,Synthesis of Aryl Azide Chain-end Functionalized N-Linked Glycan Polymer and Its Photo-labeling of Specific Protein,RSC Advances,Spring 2021
1521,"Sun, Xue-Long",Journal Publication,The Role of Cell Surface Sialic Acids for SARS-CoV-2 Infection,Glycobiology ,Summer 2021
1522,"Sun, Xue-Long",Presentation,Chain-end Photo-Reactive Glycan Polymers for Profiling Carbohydrate-Protein Interactions,Pacific Chem  2021,Fall 2021
1523,"Sun, Xue-Long",Patent,Multiplexed immune cell assays on a micropillar/microwell chip platform,20190107532,Fall 2021
1524,"Sun, Xue-Long",Journal Publication,Glycopolymer-Wrapped Carbon Nanotubes Show Distinct Interaction of Carbohydrates with Lectins,Frontiers in Chemistry - Chemical Biology,Spring 2022
1525,"Sun, Xue-Long",Chapter,Carbohydrate Functionalized Liposomes and Applications,"Comprehensive Glycoscience, 2nd edition",Spring 2022
1526,"Sun, Xue-Long",Patent,Antiviral Compositions and Treatment Methods,63309117,Summer 2022
1527,"Sun, Xue-Long",Journal Publication,"Circulating Thrombomodulin (TM): Release Mechanisms, Measurements and Levels in Diseases and Medical Procedures",Thrombosis and Haemostasis Open,Summer 2022
1528,"Sun, Xue-Long",Journal Publication,Sialidase Inhibitors with Different Mechanisms,Journal of Medicinal Chemistry,Fall 2022
1529,"Sun, Xue-Long",Poster Presentation,Site-specific glyco-engineering of recombinant thrombomodulin,2022 Fall ACS Annual National Meeting,Fall 2022
1530,"Sun, Xue-Long",Journal Publication,Investigation of cofactor activities of endothelial microparticle-thrombomodulin with liposomal surrogate,Biochemical and Biophysical Research Communications (BBRC) ,Spring 2023
1531,"Sun, Xue-Long",Poster Presentation,Synthesis of sialidase inhibitors with different polarities and their anti-coronavirus replication activities,2023 Spring ACS Annual National Meeting,Spring 2023
1532,"Sun, Xue-Long",Presentation,Glycopolymer-Wrapped Carbon Nanotubes,"""Micro- and Nano-Probes and Multifunctional Systems for Enhancing Theranostics"" at Pittcon 2023",Spring 2023
1533,"Sun, Xue-Long",Poster Presentation,Systemic Profiling of Desialylation of Monocytes and Macrophages upon LPS stimulation,2023 Spring ACS Annual National Meeting,Spring 2023
1534,"Sun, Xue-Long",Journal Publication,Targeting intracellular Neu1 for Coronavirus Infection Treatment,iScience,Spring 2023
1535,"Tan, Qingshan Forrest",Journal Publication,Local Strategy for China's Poverty Alleviation Campaign: Incorporating Growth Priorities in Implementation,Political Science Quarterly,Fall 2020
1536,"Taylor, Jackson",Presentation,Sirt6 Regulates Lifespan in Drosophila melanogaster,BGES Weekly Seminar,Fall 2022
1537,"Taylor, Jackson",Presentation,Sirt6 Regulates Lifespan in Drosophila melanogaster,Cleveland Area Fly Group,Fall 2022
1538,"Taylor, Jackson",Presentation,Undergraduates and Fruit Flies: Teaming up in the Lab to Cure Diseases of Aging,Choose Ohio First Life Sciences Scholarship Meeting,Spring 2023
1539,"Taylor, Jackson",Presentation,Sirt6 Regulates Lifespan in Drosophila melanogaster,Midwest Aging Consortium Annual Meeting,Spring 2023
1540,"Taysom, Stephen C",Chapter,"""The History and Historiography of the Book of Abraham""","Mattew L. Harris and Newell G. Bringhurst, eds., The Mormon Church and its Gospel Topics Essays: The Scholarly Community Responds ",Summer 2020
1541,"Taysom, Stephen C",Book,Joseph F. Smith: A Biography,University of Utah Press,Summer 2022
1542,"Taysom, Stephen C",Chapter,Mormons and Shakers and the Era of Manifestations: Comparative Mysticism in the 1840s,"The Shaker Era of Manifestations, A Reappraisal",Fall 2022
1543,"Tayyara, Abedelrahman Rahman",Journal Publication,The Rebellious Son: The Umayyad Hereditary Succession and the Origins of Ḥijāzī.,Al-ʿUṣūr al-Wusṭā:  The Journal for Middle East Medievalists ,Fall 2020
1544,"Tayyara, Abedelrahman Rahman",Presentation,The Place of Abraham in Islam Revisited,Kentucky Foreign Language Conference,Summer 2022
1545,"Tayyara, Abedelrahman Rahman",Journal Publication,Malalas’ Chronographia and Islamic Representations of Early Roman History,"Journal of Late Antiquity, Islamic and Byzantine Studies ",Summer 2022
1546,"Tayyara, Abedelrahman Rahman",Presentation,Seeing Islamic Caliphate through Noble Matrilineal Genealogy,Kentucky Foreign Language Conference,Spring 2023
